what,kind,bundleId,bundleVersion,description,time
closed,editor,com.android.ide.eclipse.adt,22.6.0.v201403010043-1049357,"com.android.ide.eclipse.editors.CommonXmlEditor",1412482951251
closed,editor,com.android.ide.eclipse.adt,22.6.0.v201403010043-1049357,"com.android.ide.eclipse.editors.CommonXmlEditor",1412482952527
closed,editor,com.android.ide.eclipse.adt,22.6.0.v201403010043-1049357,"com.android.ide.eclipse.editors.CommonXmlEditor",1412482953251
closed,editor,com.android.ide.eclipse.adt,22.6.0.v201403010043-1049357,"com.android.ide.eclipse.editors.CommonXmlEditor",1412482954323
closed,editor,com.android.ide.eclipse.adt,22.6.0.v201403010043-1049357,"com.android.ide.eclipse.editors.CommonXmlEditor",1412482955250
closed,editor,com.android.ide.eclipse.adt,22.6.0.v201403010043-1049357,"com.android.ide.eclipse.editors.CommonXmlEditor",1412482956107
closed,editor,com.android.ide.eclipse.adt,22.6.0.v201403010043-1049357,"com.android.ide.eclipse.editors.CommonXmlEditor",1412482957266
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1412482958260
closed,editor,com.android.ide.eclipse.adt,22.6.0.v201403010043-1049357,"com.android.ide.eclipse.editors.CommonXmlEditor",1412482958260
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412482960828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412520058557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412520061035
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521682410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521693733
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521694013
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521697322
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521698909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521699552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521701157
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521701197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521701835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521703725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521710551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521710579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521712134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521712320
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521713423
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521720470
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521727963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521727987
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521729230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521729262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521730375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521734031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521741614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521741640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521743015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521743113
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521744271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521747525
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521753045
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521753072
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521754214
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521754279
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521755303
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521758158
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521769149
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521769177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521770494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521770685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521772030
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521772389
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521772430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521774399
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521779695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521779722
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521781286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521781347
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521782798
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521783167
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521783202
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521785564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521790990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521791016
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521792037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521792143
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521794614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521794959
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521794995
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1412521804088
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1412521804333
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1412521819172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521820697
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412521826585
opened,editor,com.android.ide.eclipse.adt,22.6.0.v201403010043-1049357,"com.android.ide.eclipse.editors.CommonXmlEditor",1412521838218
activated,editor,com.android.ide.eclipse.adt,22.6.0.v201403010043-1049357,"com.android.ide.eclipse.editors.CommonXmlEditor",1412521838587
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1412521845552
closed,editor,com.android.ide.eclipse.adt,22.6.0.v201403010043-1049357,"com.android.ide.eclipse.editors.CommonXmlEditor",1412521845552
opened,editor,com.android.ide.eclipse.adt,22.6.0.v201403010043-1049357,"com.android.ide.eclipse.editors.CommonXmlEditor",1412521847459
activated,editor,com.android.ide.eclipse.adt,22.6.0.v201403010043-1049357,"com.android.ide.eclipse.editors.CommonXmlEditor",1412521847574
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1412521862583
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412521920612
started,bundle,org.eclipse.wb.os,1.3.0.r37x201202052311,"org.eclipse.wb.os",1412521933512
started,bundle,org.eclipse.wb.os.win32,1.3.0.r37x201202052311,"org.eclipse.wb.os.win32",1412521934651
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1412521997872
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1412522006778
activated,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1412522011765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412522011807
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412522013515
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1412522015633
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1412522026919
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1412522027181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412522090178
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412522131615
started,bundle,org.eclipse.mylyn.java.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.ui",1412522134407
activated,editor,com.android.ide.eclipse.adt,22.6.0.v201403010043-1049357,"com.android.ide.eclipse.editors.CommonXmlEditor",1412522138209
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1412522157930
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1412522159677
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412522161855
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1412522172213
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1412522180831
activated,editor,com.android.ide.eclipse.adt,22.6.0.v201403010043-1049357,"com.android.ide.eclipse.editors.CommonXmlEditor",1412522183394
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1412522183975
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1412522186879
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1412522191273
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412522195147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412522199443
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1412522286190
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1412522286341
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1412522286493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1412522286749
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1412522321294
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412522322637
started,bundle,org.eclipse.mylyn.java.tasks,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.tasks",1412522330868
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1412522346666
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412522346913
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412522347165
